code,start_date,end_date
sz.002771,2023-09-06,2023-10-26
sh.603859,2024-07-02,2024-08-13
sz.300101,2021-09-01,2021-10-22
sz.000409,2023-12-13,2024-01-25
sz.301080,2022-10-17,2022-11-28
sz.300058,2023-06-20,2023-08-03
sz.300919,2022-08-15,2022-09-27
sh.603161,2021-01-11,2021-03-01
sh.603811,2024-01-16,2024-03-06
sh.603466,2022-01-27,2022-03-17
sz.300284,2024-06-24,2024-08-05
sz.300351,2022-10-18,2022-11-29
sz.301061,2024-05-14,2024-06-26
sz.000510,2024-05-29,2024-07-11
sh.603048,2023-07-07,2023-08-18
sz.002995,2023-06-19,2023-08-02
sz.300030,2022-04-14,2022-05-31
sz.002177,2023-08-30,2023-10-19
sh.600593,2024-01-26,2024-03-18
sz.300831,2022-08-19,2022-10-10
sz.300377,2022-04-13,2022-05-30
sz.301396,2023-08-14,2023-09-25
sz.002652,2022-06-08,2022-07-20
sz.002912,2021-01-18,2021-03-08
sz.300762,2024-07-30,2024-09-10
sz.300816,2024-01-15,2024-03-05
sz.300207,2022-03-21,2022-05-09
sz.300645,2024-01-29,2024-03-19
sh.601975,2022-06-27,2022-08-08
sh.603861,2023-12-12,2024-01-24
sz.300076,2024-01-19,2024-03-11
sh.688566,2021-01-26,2021-03-16
sz.002617,2021-06-21,2021-08-02
sh.600589,2024-06-06,2024-07-22
sz.300113,2021-11-16,2021-12-28
sz.300531,2024-03-29,2024-05-17
sh.688343,2024-07-31,2024-09-11
sh.688170,2024-01-24,2024-03-14
sz.300315,2022-04-19,2022-06-06
sh.600292,2021-03-24,2021-05-11
sz.002864,2022-05-10,2022-06-22
sz.301387,2024-01-10,2024-02-29
sz.301033,2022-04-12,2022-05-27
sz.300042,2024-06-17,2024-07-29
sh.600988,2023-03-20,2023-05-05
sh.603178,2023-12-28,2024-02-19
sz.300136,2024-01-18,2024-03-08
sh.688268,2022-09-21,2022-11-09
sh.688186,2022-04-11,2022-05-26
sz.002436,2022-12-15,2023-02-03
sh.688590,2024-04-03,2024-05-22
sz.300923,2024-07-26,2024-09-06
sh.601279,2022-04-18,2022-06-02
sz.300552,2022-04-15,2022-06-01
sh.688680,2024-01-25,2024-03-15
sz.301056,2022-01-13,2022-03-03
sz.300074,2024-01-30,2024-03-20
sh.600556,2024-01-19,2024-03-11
sz.300561,2024-01-17,2024-03-07
sh.603069,2022-03-03,2022-04-18
sz.300224,2021-11-30,2022-01-12
sz.300587,2024-01-22,2024-03-12
sz.002607,2021-06-29,2021-08-10
sh.600589,2024-04-24,2024-06-11
sz.300491,2024-01-24,2024-03-14
sz.301070,2022-06-14,2022-07-26
sh.688160,2022-03-03,2022-04-18
sh.605305,2022-04-20,2022-06-07
sh.688275,2023-04-17,2023-06-01
sh.688607,2022-01-13,2022-03-03
sh.600593,2024-01-10,2024-02-29
sz.002092,2021-09-13,2021-11-03
sz.002580,2022-08-18,2022-09-30
sz.301159,2022-04-14,2022-05-31
sh.600360,2024-05-07,2024-06-19
sz.300887,2022-01-12,2022-03-02
sz.300933,2024-01-29,2024-03-19
sz.300319,2024-01-17,2024-03-07
sz.002540,2022-02-25,2022-04-12
sh.603676,2024-01-24,2024-03-14
sz.301009,2021-09-15,2021-11-05
sz.000537,2022-12-05,2023-01-17
sh.600095,2022-04-18,2022-06-02
sz.300274,2022-04-14,2022-05-31
sh.600829,2023-08-18,2023-10-09
sz.300860,2022-04-12,2022-05-27
sz.002827,2024-01-25,2024-03-15
sh.603037,2023-12-22,2024-02-05
sz.300619,2022-04-07,2022-05-24
sh.600882,2021-06-25,2021-08-06
sz.301538,2024-05-24,2024-07-08
sz.002585,2022-03-18,2022-05-06
sh.600004,2023-08-16,2023-09-27
sh.688001,2022-08-19,2022-10-10
sz.000716,2024-04-10,2024-05-27
sh.603398,2021-11-09,2021-12-21
sz.300578,2024-11-11,2024-12-23
sz.000822,2021-09-23,2021-11-11
sh.603090,2024-01-16,2024-03-06
sh.688031,2024-03-27,2024-05-15
sh.603520,2022-07-01,2022-08-12
sz.300737,2023-03-03,2023-04-17
sz.002168,2021-07-14,2021-08-25
sz.002183,2021-09-23,2021-11-11
sz.301456,2023-08-14,2023-09-25
sz.301191,2023-04-24,2023-06-08
sh.688601,2023-04-14,2023-05-31
sh.603687,2022-01-18,2022-03-08
sh.688331,2024-05-16,2024-06-28
sz.300625,2024-01-29,2024-03-19
sh.603496,2024-03-26,2024-05-14
sh.600009,2023-08-11,2023-09-22
sz.002669,2021-09-22,2021-11-10
sz.300946,2021-09-17,2021-11-09
sh.688076,2022-03-28,2022-05-16
sz.301087,2022-04-19,2022-06-06
sz.000593,2024-04-08,2024-05-23
sh.603529,2021-06-25,2021-08-06
sz.002999,2022-04-12,2022-05-27
sz.002314,2022-04-12,2022-05-27
sz.300921,2022-03-09,2022-04-22
sh.600207,2022-08-17,2022-09-29
sz.001223,2023-09-22,2023-11-13
sz.300618,2021-09-15,2021-11-05
sh.688396,2021-03-03,2021-04-15
sz.002320,2021-09-24,2021-11-12
sh.600158,2022-11-16,2022-12-28
sz.300234,2021-04-20,2021-06-04
sh.600032,2022-09-09,2022-10-31
sh.603377,2023-12-19,2024-01-31
sh.603316,2024-04-10,2024-05-27
sz.300595,2021-02-10,2021-03-31
sh.603506,2024-01-23,2024-03-13
sz.000596,2021-03-01,2021-04-13
sz.300135,2024-01-19,2024-03-11
sz.301128,2022-09-20,2022-11-08
sz.002268,2021-08-30,2021-10-20
sz.002975,2022-04-14,2022-05-31
sz.002030,2024-06-07,2024-07-22
sz.002942,2021-04-22,2021-06-08
sh.600790,2024-01-24,2024-03-14
sz.300433,2021-01-22,2021-03-12
sz.300978,2023-07-13,2023-08-24
sh.688187,2022-04-11,2022-05-26
sz.002908,2024-03-29,2024-05-17
sh.688626,2022-01-14,2022-03-04
sz.003020,2023-07-28,2023-09-08
sz.300460,2024-04-03,2024-05-22
sz.001283,2024-01-17,2024-03-07
sh.688079,2024-01-02,2024-02-21
sz.000056,2024-01-17,2024-03-07
sz.301237,2024-01-23,2024-03-13
sh.688428,2023-02-14,2023-03-28
sz.300642,2024-01-24,2024-03-14
sh.603180,2023-03-02,2023-04-14
sz.301228,2023-08-25,2023-10-16
sh.688577,2024-01-26,2024-03-18
sz.000504,2022-04-07,2022-05-24
sz.300702,2021-07-12,2021-08-23
sz.300691,2022-04-13,2022-05-30
sz.002735,2021-01-26,2021-03-29
sz.000546,2022-01-06,2022-02-24
sz.002310,2021-07-12,2021-08-23
sh.603516,2023-06-26,2023-08-07
sz.002700,2024-09-20,2024-11-08
sz.301213,2024-01-24,2024-03-14
sh.600399,2023-05-25,2023-07-10
sz.300261,2022-05-18,2022-06-30
sh.688182,2023-09-06,2023-10-26
sz.301029,2024-03-20,2024-05-08
sh.601038,2021-06-22,2021-08-03
sz.002349,2024-01-19,2024-03-11
sh.600769,2024-01-26,2024-03-18
sz.002389,2022-12-08,2023-01-20
sz.300205,2024-08-14,2024-09-27
sh.688529,2022-08-16,2022-09-28
sh.605376,2024-01-26,2024-03-18
sh.603516,2022-04-12,2022-05-27
sh.600358,2024-04-03,2024-05-22
sh.603613,2021-07-14,2021-08-25
sz.002052,2024-04-12,2024-05-30
sz.300805,2024-03-28,2024-05-16
sz.002977,2024-01-19,2024-03-11
sz.002425,2023-05-04,2023-06-15
sz.002838,2022-06-28,2022-08-09
sz.300432,2022-03-30,2022-05-18
sz.300364,2021-01-20,2021-03-10
sz.300174,2024-01-23,2024-03-13
sh.688006,2022-03-24,2022-05-12
sh.688127,2024-01-22,2024-03-12
sz.002823,2024-01-29,2024-03-19
sz.002168,2021-01-21,2021-03-12
sh.603070,2022-08-24,2022-10-13
sz.002362,2024-01-24,2024-03-14
sz.300386,2024-10-21,2024-12-02
sh.688618,2022-03-01,2022-04-14
sh.603721,2024-04-02,2024-05-21
sh.603035,2022-02-25,2022-04-12
sz.300985,2022-03-24,2022-05-12
sz.300087,2021-03-05,2021-04-19
sz.000727,2023-10-18,2023-11-29
sz.300655,2022-03-25,2022-05-13
sh.600120,2022-04-14,2022-05-31
sh.688093,2021-08-25,2021-10-15
sh.688173,2022-07-11,2022-08-22
sh.600439,2024-01-26,2024-03-18
sz.300496,2022-02-22,2022-04-07
sh.603102,2022-01-27,2022-03-17
sz.300730,2024-01-18,2024-03-08
sh.688066,2024-11-11,2024-12-23
sh.600053,2023-11-27,2024-01-09
sz.300460,2023-04-18,2023-06-09
sz.000565,2024-01-30,2024-03-20
sz.002362,2024-01-02,2024-02-21
sh.603936,2024-01-08,2024-02-27
sh.688521,2021-08-06,2021-09-17
sz.002177,2022-04-11,2022-05-27
sh.688558,2022-12-09,2023-01-30
sh.603332,2024-01-24,2024-03-14
sz.001208,2022-01-14,2022-03-04
sz.000020,2022-09-20,2022-11-08
sz.002846,2021-03-31,2021-05-18
sz.002572,2022-03-02,2022-04-15
sz.300198,2021-07-05,2021-08-16
sh.603177,2024-04-03,2024-05-22
sz.300290,2023-04-11,2023-05-26
sz.300968,2024-11-01,2024-12-13
sz.300827,2021-11-02,2021-12-14
sh.600207,2024-01-29,2024-03-19
sz.002591,2022-07-25,2022-09-05
sz.002093,2022-10-18,2022-11-29
sz.002354,2023-06-20,2023-08-03
sz.300009,2022-01-14,2022-03-04
sh.688378,2024-03-20,2024-05-08
sh.688433,2024-04-02,2024-05-21
sz.002862,2021-07-12,2021-08-23
sh.688222,2024-01-08,2024-02-27
sh.688196,2022-04-12,2022-05-27
sz.002702,2022-01-24,2022-03-14
sh.600386,2024-01-22,2024-03-12
sz.300293,2024-07-22,2024-09-02
sz.002942,2022-04-13,2022-05-30
sz.002627,2024-01-24,2024-03-14
sz.301371,2024-01-11,2024-03-01
sh.688661,2022-04-11,2022-05-26
sh.688678,2022-02-28,2022-04-13
sz.000420,2022-03-23,2022-06-06
sh.688262,2023-04-27,2023-06-13
sz.301182,2022-01-13,2022-03-03
sz.002682,2021-01-22,2021-03-12
sz.301266,2024-01-22,2024-03-12
sh.603218,2021-04-29,2021-06-16
sz.300582,2022-04-11,2022-05-26
sh.603578,2024-01-24,2024-03-14
sz.301002,2022-04-12,2022-05-27
sz.300758,2024-01-22,2024-03-12
sz.301218,2022-03-29,2022-05-17
sh.688523,2024-11-11,2024-12-23
sh.688333,2023-12-29,2024-02-20
sh.605179,2022-07-01,2022-08-12
sh.605128,2021-10-12,2021-11-23
sh.603377,2024-05-31,2024-07-15
sz.003010,2021-02-25,2021-04-09
sz.001230,2024-01-25,2024-03-15
sz.300850,2024-08-08,2024-09-23
sz.300154,2024-01-17,2024-03-07
sz.300843,2024-07-31,2024-09-11
sz.300982,2021-07-14,2021-08-25
sz.002589,2024-04-09,2024-05-24
sh.605300,2021-07-21,2021-09-01
sz.002909,2022-06-30,2022-08-11
sz.001225,2024-01-22,2024-03-12
sz.300026,2022-04-07,2022-05-24
sz.300648,2024-04-08,2024-05-23
sz.002876,2024-01-16,2024-03-06
sh.603115,2024-01-10,2024-02-29
sh.601991,2022-10-21,2022-12-02
sz.300381,2024-05-09,2024-06-21
sh.603599,2021-09-24,2021-11-12
sz.301339,2022-12-07,2023-01-19
sz.300770,2022-01-14,2022-03-04
sh.603488,2021-01-20,2021-03-10
sz.000766,2024-01-24,2024-03-14
sz.300620,2024-01-24,2024-03-14
sz.300010,2023-04-14,2023-06-01
sz.300822,2024-06-19,2024-07-31
sz.002463,2022-06-27,2022-08-08
sz.300407,2024-01-16,2024-03-06
sz.002400,2022-02-14,2022-03-28
sz.002278,2021-01-22,2021-03-12
sh.688363,2021-07-21,2021-09-01
sz.301282,2024-01-15,2024-03-05
sz.301231,2023-05-15,2023-06-28
sz.300810,2024-01-12,2024-03-04
sh.603499,2022-04-11,2022-05-26
sz.300471,2021-08-16,2021-09-29
sz.300492,2024-08-29,2024-10-21
sz.002034,2022-03-01,2022-04-14
sh.688189,2022-04-07,2022-05-24
sz.002791,2022-02-11,2022-03-25
sh.600789,2022-04-12,2022-05-27
sz.000921,2024-06-25,2024-08-06
sh.605108,2021-10-13,2021-11-24
sh.603215,2022-03-04,2022-04-19
sz.300219,2024-01-26,2024-03-18
sz.000701,2024-01-29,2024-03-19
sz.301099,2022-08-12,2022-09-26
sz.002228,2024-01-18,2024-03-08
sz.300084,2022-09-13,2022-11-01
sz.300096,2023-12-28,2024-02-20
sh.603069,2022-04-20,2022-06-21
sh.603082,2024-03-12,2024-04-25
sz.002845,2022-10-31,2022-12-12
sh.600036,2022-04-13,2022-05-30
sh.688392,2024-01-08,2024-02-27
sz.300167,2023-04-21,2023-06-08
sz.002581,2021-06-01,2021-07-14
sz.002488,2024-01-16,2024-03-06
sz.301510,2024-07-31,2024-09-11
sh.600172,2022-09-27,2022-11-15
sz.000721,2022-01-17,2022-03-07
sh.688403,2022-09-15,2022-11-03
sh.603318,2022-04-14,2022-06-15
sh.605338,2021-02-03,2021-03-24
sz.002850,2023-09-28,2023-11-17
sz.301036,2024-06-13,2024-07-25
sz.300308,2021-02-24,2021-04-08
sz.002374,2021-12-30,2022-02-18
sh.688598,2021-02-18,2021-04-01
sh.688109,2021-10-13,2021-11-24
sh.600222,2022-01-12,2022-03-02
sh.688499,2023-02-28,2023-04-12
sz.002572,2022-09-29,2022-11-17
sz.300654,2023-06-07,2023-07-21
sz.000708,2021-09-08,2021-10-29
sz.300928,2024-04-03,2024-05-22
sz.300478,2024-04-03,2024-05-22
sz.300277,2024-04-02,2024-05-21
sh.688558,2024-01-22,2024-03-12
sz.300899,2021-01-22,2021-03-12
sz.300654,2024-01-23,2024-03-13
sz.002640,2024-05-30,2024-07-12
sz.300560,2022-03-17,2022-05-05
sz.300488,2023-10-10,2023-11-21
sz.003015,2024-05-23,2024-07-05
sz.000526,2022-04-19,2022-06-06
sh.600791,2023-06-08,2023-07-24
sz.002202,2022-08-19,2022-10-10
sz.002565,2022-04-14,2022-05-31
sh.600821,2022-09-09,2022-10-31
sz.300817,2022-08-18,2022-09-30
sz.002401,2023-04-13,2023-05-30
sz.002434,2022-09-19,2022-11-07
sh.688717,2024-04-15,2024-05-30
sh.603618,2021-11-23,2022-01-05
sh.688235,2023-06-07,2023-07-21
sh.600114,2022-03-03,2022-04-18
sh.603236,2023-08-08,2023-09-19
sz.300715,2021-09-08,2021-10-29
sz.000661,2021-08-19,2021-10-11
sz.002165,2022-09-09,2022-10-31
sz.300405,2021-01-19,2021-03-09
sh.688182,2023-04-13,2023-05-30
sz.000811,2024-01-19,2024-03-11
sh.603757,2021-09-13,2021-11-03
sz.301363,2023-08-17,2023-09-28
sh.688368,2022-04-12,2022-05-27
sh.605268,2024-11-12,2024-12-24
sh.688321,2023-04-24,2023-06-08
sz.300191,2022-03-01,2022-04-14
sh.603918,2022-03-23,2022-05-11
sh.603266,2022-05-23,2022-07-05
sh.600593,2024-01-29,2024-03-19
sh.600793,2021-02-04,2021-03-25
sz.301487,2024-07-30,2024-09-10
sz.301211,2022-04-07,2022-05-24
sh.688093,2022-10-21,2022-12-02
sz.002845,2022-12-15,2023-02-03
sh.603190,2024-01-23,2024-03-13
sh.688060,2024-04-01,2024-05-20
sz.002838,2022-08-11,2022-09-23
sz.002671,2022-04-07,2022-05-24
sh.688002,2024-04-03,2024-05-22
sh.603959,2022-04-08,2022-05-25
sz.300458,2022-08-12,2022-09-26
sz.301048,2022-04-14,2022-05-31
sz.300018,2022-04-07,2022-05-24
sz.002026,2022-03-02,2022-04-15
sz.301238,2024-05-10,2024-06-24
sh.600966,2022-04-14,2022-05-31
sh.688160,2021-07-12,2021-08-23
sh.688133,2022-01-11,2022-03-01
sz.002923,2024-01-17,2024-03-07
sz.300551,2024-07-29,2024-09-09
sh.600096,2021-12-10,2022-01-24
sz.300149,2024-04-03,2024-05-22
sz.301141,2024-04-03,2024-05-22
sz.301199,2024-01-26,2024-03-18
sh.600881,2024-03-29,2024-05-17
sz.300126,2021-01-22,2021-03-12
sh.600691,2021-09-22,2021-11-10
sz.000020,2024-01-30,2024-03-20
sh.688622,2024-05-23,2024-07-05
sh.603096,2024-01-26,2024-03-18
sh.600557,2022-01-11,2022-03-01
sz.002229,2024-01-18,2024-03-08
sh.603819,2024-01-23,2024-03-13
sh.688139,2021-02-05,2021-03-26
sz.301009,2021-09-23,2021-11-11
sz.002362,2022-12-12,2023-01-31
sz.002717,2024-05-09,2024-06-21
sz.300910,2021-07-05,2021-08-16
sz.002856,2024-04-10,2024-05-27
sh.603172,2024-01-15,2024-03-05
sz.300736,2023-03-30,2023-05-17
sh.601061,2023-04-13,2023-05-30
sz.000799,2024-06-18,2024-07-30
sz.301063,2024-07-22,2024-09-02
sh.688382,2024-01-19,2024-03-11
sh.603311,2022-09-14,2022-11-02
sz.002261,2021-07-12,2021-08-23
sh.600818,2024-01-25,2024-03-15
sh.688331,2024-01-15,2024-03-05
sh.603389,2021-10-19,2021-11-30
sz.301055,2022-04-19,2022-06-06
sz.300922,2021-08-25,2021-10-15
sh.688035,2024-03-13,2024-04-26
sz.002324,2022-03-23,2022-05-11
sz.001358,2024-01-30,2024-03-20
sz.300093,2023-08-08,2023-09-19
sz.300769,2021-12-10,2022-01-24
sz.000717,2022-04-14,2022-05-31
sh.600644,2024-01-23,2024-03-13
sz.300132,2022-01-11,2022-03-01
sh.688069,2021-04-26,2021-06-10
sh.605136,2021-06-17,2021-07-29
sz.002862,2021-01-21,2021-03-11
sh.600706,2022-04-14,2022-05-31
sz.300342,2021-01-21,2021-03-11
sz.002661,2024-01-22,2024-03-12
sh.603683,2022-01-21,2022-03-11
sh.688128,2021-09-14,2021-11-04
sh.603615,2024-01-24,2024-03-14
sz.300403,2022-08-16,2022-09-28
sh.688216,2024-06-21,2024-08-02
sh.600658,2021-04-22,2021-06-08
sz.002155,2024-07-18,2024-08-29
sh.688148,2024-01-22,2024-03-12
sz.300659,2022-01-25,2022-03-15
sh.600986,2022-04-14,2022-05-31
sh.600335,2022-06-24,2022-08-05
sh.603520,2022-03-30,2022-05-18
sz.000959,2022-03-04,2022-04-19
sh.688268,2021-11-23,2022-01-05
sz.003038,2021-03-01,2021-04-13
sz.300842,2021-04-21,2021-06-07
sh.688246,2022-04-18,2022-06-02
sz.300836,2024-01-18,2024-03-08
sh.600267,2024-01-19,2024-03-11
sz.002068,2024-01-23,2024-03-13
sz.300469,2024-05-06,2024-06-18
sz.002566,2024-01-22,2024-03-12
sz.002512,2023-04-12,2023-05-29
sz.000020,2022-09-26,2022-11-14
sz.301429,2024-01-18,2024-03-08
sz.300253,2022-01-24,2022-03-14
sz.002717,2024-05-31,2024-07-15
sh.600827,2021-07-14,2021-08-25
sh.688585,2024-01-19,2024-03-11
sz.300343,2021-09-15,2021-11-05
sh.603076,2022-04-13,2022-05-30
sh.601991,2021-09-30,2021-11-18
sz.300484,2024-01-30,2024-03-20
sz.002725,2021-12-14,2022-01-26
sh.603377,2024-05-08,2024-06-20
sh.688508,2023-04-12,2023-05-29
sz.300691,2023-07-12,2023-08-23
sz.000793,2024-04-11,2024-05-28
sz.002355,2022-04-14,2022-05-31
sh.688498,2023-10-13,2023-11-24
sz.003001,2024-01-26,2024-03-18
sz.000831,2021-12-16,2022-01-28
sz.300102,2022-08-18,2022-09-30
sh.600711,2022-04-12,2022-05-27
sz.300582,2023-04-14,2023-05-31
sh.688386,2023-06-02,2023-07-18
sh.688372,2023-09-22,2023-11-13
sz.002735,2024-01-12,2024-03-04
sh.688766,2021-08-25,2021-10-15
sz.300778,2024-05-27,2024-07-09
sh.688599,2022-08-12,2022-09-26
sh.603077,2022-04-14,2022-05-31
sh.603906,2021-04-23,2021-06-09
sh.688366,2021-05-31,2021-07-13
sz.002188,2024-03-29,2024-05-17
sh.603317,2021-05-25,2021-07-07
sz.003029,2024-01-26,2024-03-18
sh.603330,2024-01-29,2024-03-19
sz.300125,2024-09-03,2024-10-24
sh.688071,2023-03-01,2023-04-13
sz.000782,2021-09-17,2021-11-09
sz.300141,2021-08-18,2021-10-08
sz.300167,2024-01-18,2024-03-08
sz.301043,2024-01-16,2024-03-06
sh.603717,2024-01-24,2024-03-14
sh.688329,2022-04-14,2022-05-31
sz.301269,2022-08-11,2022-09-23
sz.000701,2024-01-24,2024-03-14
sh.688158,2022-02-24,2022-04-11
sh.600801,2022-10-14,2022-11-25
sh.600165,2024-04-12,2024-05-30
sz.300288,2022-12-08,2023-01-20
sh.600637,2022-01-18,2022-03-08
sh.600199,2021-07-21,2021-09-01
sz.002189,2023-04-13,2023-05-30
sz.300683,2024-05-14,2024-06-26
sh.603980,2024-01-29,2024-03-19
sz.300651,2024-03-29,2024-05-17
sh.601919,2021-02-25,2021-04-09
sh.688096,2022-04-12,2022-05-27
sz.301198,2022-04-14,2022-05-31
sh.600399,2022-04-12,2022-05-27
sz.000679,2024-04-10,2024-05-27
sz.002395,2024-01-11,2024-03-01
sz.300405,2021-09-13,2021-11-03
sh.600744,2021-04-14,2021-05-31
sh.603309,2024-01-19,2024-03-11
sz.300674,2022-04-06,2022-05-23
sz.000809,2024-04-08,2024-05-24
sh.688536,2022-03-28,2022-05-16
sz.301019,2024-05-23,2024-07-05
sh.600535,2022-04-19,2022-06-06
sh.603530,2024-01-17,2024-03-07
sz.001330,2024-04-03,2024-05-22
sz.000799,2021-02-03,2021-03-24
sz.002574,2021-10-11,2021-11-22
sz.002580,2021-09-09,2021-11-01
sz.301183,2024-01-25,2024-03-15
sh.605077,2021-04-15,2021-06-01
sz.300219,2022-04-12,2022-05-27
sz.002011,2023-04-27,2023-06-13
sz.300513,2024-01-19,2024-03-11
sh.600576,2021-02-04,2021-03-25
sh.688121,2022-04-08,2022-05-25
sz.300099,2022-04-19,2022-06-06
sh.688639,2024-08-09,2024-09-24
sh.600686,2022-09-20,2022-11-08
sh.688702,2024-03-22,2024-05-10
sz.300035,2023-04-20,2023-06-06
sh.603505,2021-11-03,2021-12-15
sh.688238,2023-04-13,2023-05-30
sh.603998,2022-04-07,2022-05-24
sz.300268,2023-10-10,2023-11-21
sz.300455,2022-04-12,2022-05-27
sh.688310,2022-04-20,2022-06-07
sh.688690,2022-09-21,2022-11-09
sz.300418,2022-01-07,2022-02-25
sz.300464,2021-06-03,2021-07-16
sh.688035,2023-09-06,2023-10-26
sz.301158,2022-03-07,2022-04-20
sz.300759,2022-01-21,2022-03-11
sz.301121,2023-04-12,2023-05-29
sh.603650,2022-04-19,2022-06-06
sh.600590,2021-01-19,2021-03-09
sz.300851,2024-01-23,2024-03-13
sh.688190,2022-03-02,2022-04-15
sh.600173,2022-04-15,2022-06-01
sz.300841,2021-10-13,2021-11-24
sz.000793,2024-05-16,2024-06-28
sz.300110,2024-01-19,2024-03-11
sh.600475,2024-01-19,2024-03-11
sz.002901,2021-01-29,2021-03-19
sh.688686,2021-07-05,2021-08-16
sz.300149,2024-08-05,2024-09-18
sh.600202,2024-01-25,2024-03-15
sz.002319,2022-09-07,2022-10-28
sh.688046,2024-01-25,2024-03-15
sz.300606,2024-05-15,2024-06-27
sh.688201,2024-04-02,2024-05-21
sz.301024,2024-05-23,2024-07-05
sh.688210,2024-01-22,2024-03-12
sh.603738,2021-09-06,2021-10-27
sh.600509,2022-09-13,2022-11-01
sz.301111,2021-12-22,2022-02-10
sz.300276,2021-09-15,2021-11-05
sz.300322,2021-09-10,2021-11-02
sz.300679,2023-04-19,2023-06-05
sh.600749,2022-04-12,2022-05-27
sz.300035,2024-01-18,2024-03-08
sz.300649,2024-04-03,2024-05-22
sh.688195,2021-12-06,2022-01-18
sz.301306,2024-01-22,2024-03-12
sh.603298,2023-10-10,2023-11-21
sz.002937,2022-11-04,2022-12-16
sz.300661,2021-08-24,2021-10-14
sz.003009,2021-02-24,2021-04-08
sz.301215,2022-03-10,2022-04-25
sh.600853,2023-06-08,2023-07-24
sz.002927,2024-01-15,2024-03-05
sz.300097,2023-12-08,2024-01-22
sz.300293,2024-03-20,2024-05-08
sz.300816,2024-07-10,2024-08-21
sz.002690,2021-02-05,2021-03-26
sz.301320,2024-01-09,2024-02-28
sz.300401,2022-04-12,2022-05-27
sz.300666,2021-01-25,2021-03-15
sh.603727,2022-10-14,2022-11-25
sz.002536,2021-09-17,2021-11-09
sz.300542,2021-10-21,2021-12-02
sh.688292,2024-01-23,2024-03-13
sz.002235,2022-04-14,2022-05-31
sh.603912,2024-03-28,2024-05-16
sz.300477,2024-01-26,2024-03-18
sz.301113,2022-09-02,2022-10-24
sz.300607,2021-10-19,2021-11-30
sh.603282,2024-01-17,2024-03-07
sz.301037,2022-08-16,2022-09-28
sz.300556,2022-01-24,2022-03-14
sh.603893,2023-04-20,2023-06-06
sz.000411,2023-08-15,2023-09-26
sz.300709,2022-08-19,2022-10-10
sz.301036,2024-01-23,2024-03-13
sz.002612,2022-08-19,2022-10-10
sz.000799,2021-12-29,2022-02-17
sz.301489,2024-01-29,2024-03-19
sh.600586,2022-04-06,2022-05-23
sz.000506,2024-05-22,2024-07-04
sz.002820,2024-01-22,2024-03-12
sh.600249,2023-12-12,2024-01-24
sh.605368,2021-04-12,2021-05-27
sh.600246,2024-06-26,2024-08-07
sh.688050,2021-10-25,2021-12-06
sz.300025,2024-10-08,2024-11-19
sz.000757,2024-04-08,2024-05-23
sh.603535,2022-04-14,2022-05-31
sz.300223,2023-04-19,2023-06-05
sh.688670,2023-12-12,2024-01-24
sh.603679,2021-01-19,2021-03-09
sh.688591,2024-01-23,2024-03-13
sh.688357,2022-08-17,2022-09-29
sh.688575,2022-04-11,2022-05-26
sz.300400,2024-09-03,2024-10-24
sz.002174,2024-01-23,2024-03-13
sz.002786,2024-01-12,2024-03-04
sz.300314,2021-03-03,2021-04-15
sz.002188,2022-04-11,2022-05-26
sz.300868,2023-07-21,2023-09-01
sh.688302,2024-06-17,2024-07-29
sh.605259,2024-01-18,2024-03-08
sh.688686,2021-07-06,2021-08-17
sz.300936,2021-02-01,2021-03-22
sz.300737,2021-09-10,2021-11-02
sz.002752,2022-04-14,2022-05-31
sz.002548,2024-04-01,2024-05-20
sz.002057,2022-03-01,2022-04-14
sz.300762,2023-11-21,2024-01-03
sz.002510,2021-01-20,2021-03-10
sh.688296,2022-04-11,2022-05-26
sh.600439,2021-05-28,2021-07-12
sz.000888,2024-01-23,2024-03-13
sz.000415,2024-11-14,2024-12-26
sz.300416,2024-01-18,2024-03-08
sh.603123,2023-04-07,2023-05-24
sz.002705,2022-01-07,2022-02-25
sh.688680,2021-09-17,2021-11-09
sz.302132,2021-01-22,2021-03-12
sz.300454,2021-07-13,2021-08-24
sz.300666,2023-04-24,2023-06-08
sz.300820,2021-08-31,2021-10-21
sh.600794,2022-09-19,2022-11-07
sh.688259,2022-01-17,2022-03-07
sz.000860,2021-06-04,2021-07-19
sh.600081,2024-11-12,2024-12-24
sh.688135,2024-01-22,2024-03-12
sz.300678,2023-07-17,2023-08-28
sh.688311,2024-03-29,2024-05-17
sz.002682,2024-01-09,2024-02-28
sz.002891,2021-07-13,2021-08-24
sz.300389,2024-04-08,2024-05-23
sz.300584,2023-08-15,2023-09-26
sz.301505,2024-05-17,2024-07-01
sz.000721,2022-06-30,2022-08-11
sz.002394,2022-04-13,2022-05-30
sz.001270,2024-06-18,2024-07-30
sz.300620,2023-08-04,2023-09-15
sz.300127,2022-04-12,2022-05-27
sz.000068,2024-01-24,2024-03-14
sz.002243,2021-01-22,2021-03-12
sh.688408,2023-08-04,2023-09-15
sz.002989,2022-04-14,2022-05-31
sz.000025,2022-09-16,2022-11-04
sz.300307,2023-07-21,2023-09-01
sh.600533,2024-04-09,2024-05-24
sh.601828,2022-04-15,2022-06-01
sh.600733,2021-06-02,2021-07-15
sz.300465,2024-11-12,2024-12-24
sh.600171,2022-04-18,2022-06-02
sz.300679,2022-02-28,2022-04-13
sz.300422,2024-03-29,2024-05-17
